inCredenti,inStatus,inFirstDat,inEffectiv,inExpirati,inFacility,inAddress1,inCity,inState,inCounty,inZip,inPlus4,Source,acAddress1,acAddress2,acCity,acState,acZip,acPlus4,acCounty,acCountyFi,acNumber,acPreDir,acStreetNa,acStreetTy,acPostDir,acUnitNum,acUnitType,acAddressT,acRBDI,acGarbage,acFound,acStatusCo,acErrorCod,acChangeCo,acResultCo,Accuracy,Av_score,Av_date,Certainty,Geolevel,Quality,X_coord,Y_coord,X_coords,Y_coords,Review,longitude,latitude
"PHAR.CF.60658956","ACTIVE","09/13/2016","06/01/2020","05/31/2021","Providence St. Peters Hospital Retail Pharmacy","413 Lilly Rd NE","OLYMPIA","WA","Thurston","98506","5133","TIGER10 Streets","413 LILLY RD NE"," ","OLYMPIA","WA","98506","5133","Thurston","53067","413"," ","Lilly","Rd","NE"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.8445,47.05274,"-122.84450","47.05274",0,47.052739999780584,-122.84450000041058
"PHAR.CF.00002916","ACTIVE","04/07/1986","06/01/2020","05/31/2021","Purdy Cost Less Prescriptions","14218 92nd Ave NW","GIG HARBOR","WA","Pierce","98329","8710","TIGER10 Streets","14218 92ND AVE NW"," ","GIG HARBOR","WA","98329","8710","Pierce","53053","14218"," ","92nd","Ave","NW"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.66105,47.38688,"-122.66105","47.38688",0,47.38688000001727,-122.66105000028503
"PHAR.CF.00057347","ACTIVE","08/06/2002","06/01/2020","05/31/2021","QFC Pharmacy #101","201 NE State Route 300","BELFAIR","WA","Mason","98528","9617","TIGER10 Streets","201 NE STATE ROUTE 300"," ","BELFAIR","WA","98528","9617","Mason","53045","201","NE","State Route 300"," "," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",89,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.83077,47.45287,"-122.83077","47.45287",0,47.45287000030073,-122.83076999958944
"PHAR.CF.00056226","ACTIVE","09/24/1998","06/01/2020","05/31/2021","QFC Pharmacy #126","4775 Whitman Lane SE","LACEY","WA","Thurston","98513","2245","TIGER10 Streets","4775 WHITMAN LN SE"," ","LACEY","WA","98513","2245","Thurston","53067","4775"," ","Whitman","Ln","SE"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.82443,46.99541,"-122.82443","46.99541",0,46.99541000009949,-122.8244300002329
"PHAR.CF.00057439","ACTIVE","10/31/2002","06/01/2020","05/31/2021","QFC Pharmacy #212","3505 SE 192nd","VANCOUVER","WA","King","98683","1436","TIGER10 Streets","3505 SE 192ND AVE"," ","VANCOUVER","WA","98683","1436","Clark","53011","3505","SE","192nd","Ave"," "," "," ","Street"," "," ","Yes","9"," ","Address Matched to USPS Database","AC11,AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.47809,45.59534,"-122.47809","45.59534",0,45.59534000014262,-122.47808999970596
"PHAR.CF.00005415","ACTIVE","07/02/1996","06/01/2020","05/31/2021","QFC Pharmacy #807","2746 NE 45th","SEATTLE","WA","King","98105","5099","TIGER10 Streets","2746 NE 45TH ST"," ","SEATTLE","WA","98105","5099","King","53033","2746","NE","45th","St"," "," "," ","Highrise"," "," ","Yes","9"," ","Street Address Match, Missing Suite","AC11,AE09,AS02","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.29642,47.66126,"-122.29642","47.66126",0,47.66126000017183,-122.29641999963779
"PHAR.CF.00058256","ACTIVE","03/24/2005","06/01/2020","05/31/2021","QFC Pharmacy #816","600 NW Richmond Beach Rd","SHORELINE","WA","King","98177","3122","TIGER10 Streets","600 NW RICHMOND BEACH RD"," ","SHORELINE","WA","98177","3122","King","53033","600","NW","Richmond Beach","Rd"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.36438,47.76515,"-122.36438","47.76515",0,47.76514999995566,-122.36437999968891
"PHAR.CF.00057278","ACTIVE","06/25/2002","06/01/2020","05/31/2021","QFC Pharmacy #819","18921 Bothell Way NE","BOTHELL","WA","King","98011","1934","TIGER10 Streets","18921 BOTHELL WAY NE"," ","BOTHELL","WA","98011","1934","King","53033","18921"," ","Bothell","Way","NE"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.20871,47.76456,"-122.20871","47.76456",0,47.76456000017307,-122.20870999997447
"PHAR.CF.00056122","ACTIVE","05/14/1998","06/01/2020","05/31/2021","QFC Pharmacy #821","1540 NW Gilman Blvd","ISSAQUAH","WA","King","98027","5309","TIGER10 Streets","1540 NW GILMAN BLVD"," ","ISSAQUAH","WA","98027","5309","King","53033","1540","NW","Gilman","Blvd"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.06101,47.54574,"-122.06101","47.54574",0,47.54574000029032,-122.06100999988615
"PHAR.CF.00056659","ACTIVE","06/20/2000","06/01/2020","05/31/2021","QFC Pharmacy #822","3550 Factoria Blvd SE","BELLEVUE","WA","King","98006","6126","TIGER10 Streets","3550 FACTORIA BLVD SE"," ","BELLEVUE","WA","98006","6126","King","53033","3550"," ","Factoria","Blvd","SE"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.1689,47.57924,"-122.16890","47.57924",0,47.579240000227536,-122.16890000023034
"PHAR.CF.00057005","ACTIVE","07/17/2001","06/01/2020","05/31/2021","QFC Pharmacy #829","460 E North Bend Way","NORTH BEND","WA","King","98045","8270","TIGER10 Streets","460 E NORTH BEND WAY"," ","NORTH BEND","WA","98045","8270","King","53033","460","E","North Bend","Way"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-121.7824,47.49319,"-121.78240","47.49319",0,47.493189999899485,-121.78240000015487
"PHAR.CF.00056123","ACTIVE","05/20/1998","06/01/2020","05/31/2021","QFC Pharmacy #840","4570 Klahanie Drive SE","ISSAQUAH","WA","King","98029","5812","TIGER10 Streets","4570 KLAHANIE DR SE"," ","SAMMAMISH","WA","98029","5812","King","53033","4570"," ","Klahanie","Dr","SE"," "," ","Street"," "," ","Yes","9"," ","Address Matched to USPS Database","AC03,AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.00459,47.56453,"-122.00459","47.56453",0,47.564529999730475,-122.00458999962164
"PHAR.CF.00004865","ACTIVE","04/01/1994","06/01/2020","05/31/2021","QFC Pharmacy #841","990 E Washington St Bldg B","SEQUIM","WA","Clallam","98382","3517","TIGER10 Streets","990 E WASHINGTON ST BLDG B"," ","SEQUIM","WA","98382","3517","Clallam","53009","990","E","Washington","St"," ","Bldg B","Bldg","Highrise"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-123.08836,48.07725,"-123.08836","48.07725",0,48.077249999922216,-123.08836000018735
"PHAR.CF.00005114","ACTIVE","02/07/1995","06/01/2020","05/31/2021","QFC Pharmacy #851","22828 100th Avenue West","EDMONDS","WA","Snohomish","98020","5920","TIGER10 Streets","22828 100TH AVE W"," ","EDMONDS","WA","98020","5920","Snohomish","53061","22828"," ","100th","Ave","W"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.36687,47.79249,"-122.36687","47.79249",0,47.79248999976507,-122.36687000029909
"PHAR.CF.00005115","ACTIVE","02/07/1995","06/01/2020","05/31/2021","QFC Pharmacy #852","4919 Evergreen Way","EVERETT","WA","Snohomish","98203","2828","TIGER10 Streets","4919 EVERGREEN WAY"," ","EVERETT","WA","98203","2828","Snohomish","53061","4919"," ","Evergreen","Way"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.21349,47.95219,"-122.21349","47.95219",0,47.95218999985485,-122.21349000027998
"PHAR.CF.00005116","ACTIVE","02/07/1995","06/01/2020","05/31/2021","QFC Pharmacy #853","2615 Broadway","EVERETT","WA","Snohomish","98201","3044","TIGER10 Streets","2615 BROADWAY"," ","EVERETT","WA","98201","3044","Snohomish","53061","2615"," ","Broadway"," "," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.20139,47.98296,"-122.20139","47.98296",0,47.982960000139904,-122.20138999972842
"PHAR.CF.00005113","ACTIVE","02/07/1995","06/01/2020","05/31/2021","QFC Pharmacy #856","926 164th SE","MILL CREEK","WA","Snohomish","98012","6305","TIGER10 Streets","926 164TH ST SE"," ","MILL CREEK","WA","98012","6305","Snohomish","53061","926"," ","164th","St","SE"," "," ","Street"," "," ","Yes","9"," ","Address Matched to USPS Database","AC11,AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.22115,47.84935,"-122.22115","47.84935",0,47.84935000004307,-122.2211500002847
"PHAR.CF.60136021","ACTIVE","02/18/2010","06/01/2020","05/31/2021","QFC Pharmacy #858","1531 NE 145th","SEATTLE","WA","King","98155","7205","TIGER10 Streets","1531 NE 145TH ST"," ","SEATTLE","WA","98155","7205","King","53033","1531","NE","145th","St"," "," "," ","Street"," "," ","Yes","9"," ","Address Matched to USPS Database","AC11,AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.31228,47.73389,"-122.31228","47.73389",0,47.73389000012733,-122.31228000032071
"PHAR.CF.00005117","ACTIVE","02/07/1995","06/01/2020","05/31/2021","QFC Pharmacy #860","8867 161st Avenue NE","REDMOND","WA","King","98052","3585","TIGER10 Streets","8867 161ST AVE NE"," ","REDMOND","WA","98052","3585","King","53033","8867"," ","161st","Ave","NE"," "," ","Highrise"," "," ","Yes","9"," ","Street Address Match","AE09,AS02","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.12559,47.68113,"-122.12559","47.68113",0,47.68113000011901,-122.12558999974755
"PHAR.CF.00005336","ACTIVE","03/08/1996","06/01/2020","05/31/2021","QFC Pharmacy #866","11100 Roosevelt Way NE","SEATTLE","WA","King","98125","6234","TIGER10 Streets","11100 ROOSEVELT WAY NE"," ","SEATTLE","WA","98125","6234","King","53033","11100"," ","Roosevelt","Way","NE"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.31777,47.70901,"-122.31777","47.70901",0,47.709010000256505,-122.31777000028066
"PHAR.CF.00055894","ACTIVE","06/09/1997","06/01/2020","05/31/2021","QFC Pharmacy #870","1890 Irondale Rd","PORT HADLOCK","WA","Jefferson","98339","9582","TIGER10 Streets","1890 IRONDALE RD"," ","PORT HADLOCK","WA","98339","9582","Jefferson","53031","1890"," ","Irondale","Rd"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.75752,48.03299,"-122.75752","48.03299",0,48.03299000009445,-122.75751999959489
"PHAR.CF.00057078","ACTIVE","10/24/2001","06/01/2020","05/31/2021","QFC Pharmacy #874","1510 145th Place SE","BELLEVUE","WA","King","98007","5593","TIGER10 Streets","1510 145TH PL SE"," ","BELLEVUE","WA","98007","5593","King","53033","1510"," ","145th","Pl","SE"," "," ","Highrise"," "," ","Yes","9"," ","Street Address Match","AE09,AS02","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.15027,47.59676,"-122.15027","47.59676",0,47.596760000116916,-122.1502700003514
"PHAR.CF.00057777","ACTIVE","11/10/2003","06/01/2020","05/31/2021","QFC Pharmacy #879","27008 92nd Ave NW","STANWOOD","WA","Snohomish","98292","5343","TIGER10 Streets","27008 92ND AVE NW"," ","STANWOOD","WA","98292","5343","Snohomish","53061","27008"," ","92nd","Ave","NW"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.35748,48.24145,"-122.35748","48.24145",0,48.241450000036934,-122.3574799995674
"PHAR.CF.60114789","ACTIVE","09/15/2009","06/01/2020","05/31/2021","QFC Pharmacy #883","4550 42nd Avenue SW","SEATTLE","WA","King","98116","4225","TIGER10 Streets","4550 42ND AVE SW"," ","SEATTLE","WA","98116","4225","King","53033","4550"," ","42nd","Ave","SW"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.38537,47.56239,"-122.38537","47.56239",0,47.56238999997336,-122.38536999958336
"PHAR.CF.00058090","ACTIVE","09/21/2004","06/01/2020","05/31/2021","QFC Pharmacy #887","417 Broadway East","SEATTLE","WA","King","98102"," ","TIGER10 Streets","417 BROADWAY E"," ","SEATTLE","WA","98102","5009","King","53033","417"," ","Broadway"," ","E"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.32099,47.62219,"-122.32099","47.62219",0,47.62219000012862,-122.3209899997385
"PHAR.CF.00057119","ACTIVE","12/03/2001","06/01/2020","05/31/2021","QFC Pharmacy 859","2636 Bellevue Way NE","BELLEVUE","WA","King","98004","2209","TIGER10 Streets","2636 BELLEVUE WAY NE"," ","BELLEVUE","WA","98004","2209","King","53033","2636"," ","Bellevue","Way","NE"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.20155,47.63386,"-122.20155","47.63386",0,47.63385999997876,-122.20154999956198
"PHAR.CF.00056194","ACTIVE","07/29/1998","06/01/2020","05/31/2021","QFC Pharmacy 872","9999 Holman Rd NW","SEATTLE","WA","King","98117","2041","TIGER10 Streets","9999 HOLMAN RD NW"," ","SEATTLE","WA","98117","2041","King","53033","9999"," ","Holman","Rd","NW"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.3625,47.70156,"-122.36250","47.70156",0,47.70156000021421,-122.36250000007243
"PHAR.CF.00058391","ACTIVE","08/24/2005","06/01/2020","05/31/2021","QFC Pharmacy 878","23475 NE Novelty Hill Road","REDMOND","WA","King","98053","5501","TIGER10 Streets","23475 NE NOVELTY HILL RD"," ","REDMOND","WA","98053","5501","King","53033","23475","NE","Novelty Hill","Rd"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.02857,47.69929,"-122.02857","47.69929",0,47.699289999761916,-122.02856999971847
"PHAR.CF.00059063","ACTIVE","04/27/2007","06/01/2020","05/31/2021","QFC Pharmacy 881","500 Mercer St","SEATTLE","WA","King","98109","4654","TIGER10 Streets","500 MERCER ST"," ","SEATTLE","WA","98109","4654","King","53033","500"," ","Mercer","St"," "," "," ","Highrise"," "," ","Yes","9"," ","Street Address Match","AE09,AS02","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.34752,47.6246,"-122.34752","47.62460",0,47.62459999996447,-122.34751999982164
"PHAR.CF.60909517","ACTIVE","03/04/2019","06/01/2020","05/31/2021","Quality Compounding Solutions","128 Washington Ave N","KENT","WA","King","98032","4400","TIGER10 Streets","128 WASHINGTON AVE N"," ","KENT","WA","98032","4400","King","53033","128"," ","Washington","Ave","N"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.2473,47.38161,"-122.24730","47.38161",0,47.38160999992934,-122.24730000042624
"PHAR.CF.60881127","ACTIVE","09/25/2018","06/01/2020","05/31/2021","Quincy Community Health Center Pharmacy","1450 1st Ave SW","QUINCY","WA","Grant","98848","1695","TIGER10 Streets","1450 1ST AVE SW"," ","QUINCY","WA","98848","1695","Grant","53025","1450"," ","1st","Ave","SW"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",91,"09/01/2020 12:31","1","CENSUS TRACT","03",-119.85157,47.22636,"-119.85157","47.22636",0,47.22635999988842,-119.85157000023013
"PHAR.CF.00001025-HOSP","ACTIVE","06/29/1964","06/01/2020","05/31/2021","Quincy Valley Hospital Pharmacy","908 10th Ave SW","QUINCY","WA","Grant","98848","1376","TIGER10 Streets","908 10TH AVE SW"," ","QUINCY","WA","98848","1376","Grant","53025","908"," ","10th","Ave","SW"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-119.8691,47.23122,"-119.86910","47.23122",0,47.23122000002984,-119.8690999995689
"PHAR.CF.60646555","ACTIVE","06/08/2016","06/01/2020","05/31/2021","Rainier Beach Pharmacy","9245 Rainier Ave S","SEATTLE","WA","King","98118","5569","TIGER10 Streets","9245 RAINIER AVE S"," ","SEATTLE","WA","98118","5569","King","53033","9245"," ","Rainier","Ave","S"," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.2691,47.51983,"-122.26910","47.51983",0,47.519829999942786,-122.26910000043256
"PHAR.CF.00000713","ACTIVE","10/18/1968","06/01/2020","05/31/2021","Rainier School Pharmacy","2120 Ryan Rd","BUCKLEY","WA","Pierce","98321","9115","TIGER10 Streets","2120 RYAN RD"," ","BUCKLEY","WA","98321","9115","Pierce","53053","2120"," ","Ryan","Rd"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-121.99847,47.15614,"-121.99847","47.15614",0,47.156140000238565,-121.99847000037315
"PHAR.CF.00002189","ACTIVE","12/01/1981","06/01/2020","05/31/2021","Ralphs Thriftway Pharmacy","1908 4th Ave E Ste A","OLYMPIA","WA","Thurston","98506","4632","TIGER10 Streets","1908 4TH AVE E STE A"," ","OLYMPIA","WA","98506","4632","Thurston","53067","1908"," ","4th","Ave","E","Ste A","Ste","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.87522,47.0461,"-122.87522","47.04610",0,47.04609999994945,-122.87521999989703
"PHAR.CF.00059361","ACTIVE","03/03/2008","06/01/2020","05/31/2021","Raymond Pharmacy","515 Commercial St","RAYMOND","WA","Pacific","98577","2509","TIGER10 Streets","515 COMMERCIAL ST"," ","RAYMOND","WA","98577","2509","Pacific","53049","515"," ","Commercial","St"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-123.73071,46.68567,"-123.73071","46.68567",0,46.68567000016099,-123.73071000008801
"PHAR.CF.60953133","ACTIVE","05/21/2019","06/01/2020","05/31/2021","Ready Meds Pharmacy","6020 Pacific Ave SE Ste C","LACEY","WA","Thurston","98503","1319","TIGER10 Streets","6020 PACIFIC AVE SE STE C"," ","LACEY","WA","98503","1319","Thurston","53067","6020"," ","Pacific","Ave","SE","Ste C","Ste","Highrise"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.80189,47.03748,"-122.80189","47.03748",0,47.03748000017495,-122.80189000043484
"PHAR.CF.60868130","ACTIVE","06/26/2018","06/01/2020","05/31/2021","Ready Meds Pharmacy","10102 E Knox Ave, Ste 400 Mezzanine","SPOKANE VALLEY","WA","Spokane","99206"," ","TIGER10 Streets","10102 E KNOX AVE STE 400"," ","SPOKANE VALLEY","WA","99206","4146","Spokane","53063","10102","E","Knox","Ave"," ","Ste 400","Ste","Highrise"," ","MEZZANINE","Yes","9"," ","Extra Info found","AS01,AS23","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-117.26929,47.67688,"-117.26929","47.67688",0,47.67688000020233,-117.26929000010124
"PHAR.CF.61023459","ACTIVE","02/04/2020","06/01/2020","05/31/2021","Ready Meds Pharmacy","10315 19th Ave SE Ste 104","EVERETT","WA","Snohomish","98208","4268","TIGER10 Streets","10315 19TH AVE SE STE 104"," ","EVERETT","WA","98208","4268","Snohomish","53061","10315"," ","19th","Ave","SE","Ste 104","Ste","Highrise"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.20687,47.9042,"-122.20687","47.90420",0,47.904199999898786,-122.20686999964263
"PHAR.CF.60558188","ACTIVE","05/18/2015","06/01/2020","05/31/2021","Reliance Pharmacy","133 N Ely St Ste C1","KENNEWICK","WA","Benton","99336","2941","TIGER10 Streets","133 N ELY ST STE C1"," ","KENNEWICK","WA","99336","2941","Benton","53005","133","N","Ely","St"," ","Ste C1","Ste","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-119.1589,46.21102,"-119.15890","46.21102",0,46.211019999894944,-119.15890000012033
"PHAR.CF.00005248","ACTIVE","09/18/1995","06/01/2020","05/31/2021","Republic Drug Store","6 N Clark Ave","REPUBLIC","WA","Ferry","99166","5024","TIGER10 Streets","6 N CLARK AVE"," ","REPUBLIC","WA","99166","5024","Ferry","53019","6","N","Clark","Ave"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-118.73798,48.64796,"-118.73798","48.64796",0,48.64795999993591,-118.73797999980326
"PHAR.CF.60527607","ACTIVE","01/14/2015","06/01/2020","05/31/2021","Rite Aid #6722","1609 Main St Ste B","FREELAND","WA","Island","98249","9467","TIGER10 Streets","1609 MAIN ST STE B"," ","FREELAND","WA","98249","9467","Island","53029","1609"," ","Main","St"," ","Ste B","Ste","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-122.52571,48.00964,"-122.52571","48.00964",0,48.00964000022367,-122.52571000014096
"PHAR.CF.00002824","ACTIVE","12/20/1996","06/01/2020","05/31/2021","Rite Aid Pharmacy  #05301","1630 S Grand Ave","PULLMAN","WA","Whitman","99163","4906","TIGER10 Streets","1630 S GRAND AVE"," ","PULLMAN","WA","99163","4906","Whitman","53075","1630","S","Grand","Ave"," "," "," ","Street"," "," ","Yes","9"," "," ","AS01","Close",100,"09/01/2020 12:31","1","CENSUS TRACT","03",-117.18231,46.71483,"-117.18231","46.71483",0,46.71483000013675,-117.18231000018388
